,file_name,gpt extracted precedents,ner extracted precedents,true_positives,false_positives,false_negatives
114,Nasir_Mohammedail_Yeligar_vs_The_State_Of_Maharashtra_on_24_January_2022.PDF,[],"['dybnasir mohammedail yeligar vs the state of maharashtra', 'nasir mohammedail yeligar vs the state of maharashtra', 'thatnasir mohammedail yeligar vs the state of maharashtra']",0.0,0.0,3.0
115,Nathani_Sivannarayana_vs_State_Of_A_P_on_7_January_2022.PDF,"['criminal petition nos.2966 of 2021 and batch', 'criminal petition nos.5421 of 2019 and batch']",['nathani sivannarayana vs state of a.p.'],0.0,2.0,1.0
116,National_Federation_Of_Farmers_vs_The_State_Of_Maharashtra_And_on_13_January_2022.PDF,[],['national federation of farmers ... vs the state of maharashtra'],0.0,0.0,1.0
117,Naushad_Idris_Khan_vs_State_Of_Maharashtra_And_Anr_on_8_March_2022.PDF,[],['naushad idris khan vs state of maharashtra and anr'],0.0,0.0,1.0
118,Nichenametla_Subramanayam_vs_State_Of_Andhra_Pradesh_on_25_February_2022.PDF,['criminal petition nos.5421 of 2019 and batch'],['nichenametla subramanayam vs state of andhra pradesh'],0.0,1.0,1.0
119,Nilesh_Harakchand_Lalwani_vs_The_State_Of_Maharashtra_on_4_February_2022.PDF,['joseph kurian & anr. vs. state of kerala'],['thenilesh harakchand lalwani vs the state of maharashtra'],0.0,1.0,1.0
120,Nkgsb_Cooperative_Bank_Limited_vs_Subir_Chakravarty_on_25_February_2022.PDF,"['authorised officer, indian bank vs. d. visalakshi & anr.', 'm/s. j. marks exim (india) pvt. ltd. vs. punjab national bank', 'muhammed ashraf & anr. vs. union of india & ors.', 'rahul chaudhary vs. andhra bank & ors.', 's. chandramohan & anr. vs. the chief metropolitan magistrate, egmore, chennai & ors.', 'the federal bank ltd., ernakulam vs. a.v. punnus', 'v.s. sunitha vs. federal bank ltd.']","['1946;nkgsb cooperative bank limited vs subir chakravarty', 'a. st. arunachalam pillai vs. m/s. southern roadways ltd. & anr.41', 'air 1957 mad 599 43 air 1959 ap 413', 'cooperative bank limited vs subir chakravarty on 25 february, 2022 3(2)', 'sangram singh vs. election tribunal, kotah & anr.32', 'special land acquisition officer, upper krishna project, jamkhandi, karnataka31', 'subordinate”)nkgsb cooperative bank limited vs subir chakravarty']",0.0,7.0,7.0
121,Nouratmal_Saini_S_O_Shri_Ramchandra_vs_State_Of_Rajasthan_on_5_March_2022.PDF,[],[],0.0,0.0,0.0
122,N_Anandavel_vs_The_State_Rep_By_on_31_January_2022.PDF,[],[],0.0,0.0,0.0
123,Onterumallikarjuna_vs_The_State_Of_Andhra_Pradesh_on_22_March_2022.PDF,"['criminal petition nos.3731 of 2018', 'criminal petition nos.5146 of 2019']",['onterumallikarjuna vs the state of andhra pradesh'],0.0,2.0,1.0
124,Padmakar_Narhari_Tandulkar_vs_The_State_Of_Maharashtra_on_21_January_2022.PDF,['joseph kurian & anr. vs. state of kerala'],[],0.0,1.0,0.0
125,Page_No_1_13_vs_The_State_Of_Assam_And_6_Ors_on_30_March_2022.PDF,['sunderbhai ambalal desai vs. state of gujarat [special leave petition (crl.) 2745 of 2002]'],['page no.# 1/13 vs the state of assam and 6'],0.0,1.0,1.0
126,Page_No_1_4_vs_The_State_Of_Assam_And_9_Ors_on_18_January_2022.PDF,[],[],0.0,0.0,0.0
127,Pawan_Aggarwal_vs_Delhi_Administration_Food_Inspector_on_9_March_2022.PDF,"['nemi chand vs. state of rajasthan', 't barai vs. henry']","['pawan aggarwal vs delhi administration/food inspector on 9 march, 2022']",0.0,2.0,1.0
128,Pepsico_India_Holdings_Private_Limited_vs_The_State_Of_Kerala_on_3_February_2022.PDF,[],['pepsico india holdings private limited vs the state of kerala'],0.0,0.0,1.0
129,Pikani_Bai_vs_The_Managing_Director_on_22_March_2022.PDF,[],"['pikani bai vs the managing director on 22 march, 2022']",0.0,0.0,1.0
130,Poonam_Sethi_vs_Sanjay_Sethi_on_7_January_2022.PDF,"['ambika v. k. aravindakshan', 'ashutosh bandhopadhyay vs. mukta bandhopadhyay', 'chaturbhuj v. sita bai', 'jasbir kaur sehgal v. the district judge, dehradun', 'jasmeet kaur talwar & anr v. gurjit singh talwar', 'kusum sharma vs. mahender sharma', 'kusum v krishnaji', 'naveen nangia vs. chitra gauba nangia', 'rajnesh vs. neha', 'rupali gupta vs. rajat gupta', 'tarini kr. gautam vs. district judges, mathura & ors.']","['kartar chand dalli ram jain vs. tarawati kartar chand jain, air 1982, bombay 15', 'kusum v krishnaji (2008 scc online bom 28)', 'poonam sethi vs sanjay sethi on 7 january, 2022 130']",0.0,11.0,3.0
131,Potta_Suresh_vs_The_State_Of_Andhra_Pradesh_on_22_March_2022.PDF,"['criminal petition nos.5421 of 2019 and batch', 'crl.p.no.3731 of 2018 and batch']",[],0.0,2.0,0.0
132,Pradeep_And_5_Ors_vs_Mt_Gp_Asphalt_1_Imo_No_9120891_on_23_March_2022.PDF,"['axis trustees service ltd v. mt prem mala', 'coromandel international ltd. v. m.v. glory i', 'credit suisse v. brightoil lion', 'dvb group merchant bank (asia) ltd v mv malaviya twenty three', 'gac shipping (india) pvt. ltd. v. m.v. golden pride', 'irwin edmond sequeira v mv karnika', 'patrick stevedores no. 2 pty. ltd. v. tukarina', 'the aquarius iii', 'the berostar', 'the leoborg', 'the vasilia']","['2021.odtpradeep and 5 ors vs mt gp asphalt 1(imo', '5 ors vs mt gp asphalt 1(imo', ""[2000] vol. 2 lloyd's rep 618 [h.k. ct.]"", '[[1998] c.l.c.\n1043]', 'aquarius iii, [2002] sghc 138', 'arrestpradeep and 5 ors vs mt gp asphalt 1(imo', 'aviat chemicals pvt ltd v jagmohansingh arora (2000)', 'axis trustees service ltd v. mt prem mala', ""berostar, [1970] 2 lloyd's rep 403"", 'bom cr 90 (nijjar, j.) d. navios corporation v. mv fu jin', 'coromandel international ltd. v. m.v', 'credit suisse v. brightoil lion', 'det norske veritas v. m.t. pratibha indrayani', 'dvb group merchant bank (asia) ltd v mv malaviya twenty three & ors', 'expradeep and 5 ors vs mt gp asphalt 1(imo', 'indian register of shipping v. m.t', 'irwin edmond sequeira v m.v. karnika (colabawalla, j.)', 'irwin edmond sequeira v mv karnika', ""leoborg, [1964] 1 lloyd's rep 380"", 'ltd. v. m.v', 'madison pacific trust limited v mv garv prem', 'orderpradeep and 5 ors vs mt gp asphalt 1(imo', 'otherpradeep and 5 ors vs mt gp asphalt 1(imo', 'patrick stevedores no. 2 pty. ltd. v. tukarina, (1998) 154 alr 514', 'patrick stevedores no. 2 pty. ltd. v. tukarina, (1998) 154 alr 514-', 'pradeep and 5 ors vs mt gp asphalt 1(imo', 'sarfuddin davar v.m.v. don jose & ors', 'slovesnov vadym v. osv beas dolphin', 'thatpradeep and 5 ors vs mt gp asphalt', 'thepradeep and 5 ors vs mt gp asphalt 1(imo', ""vasilia, [1972] 1 lloyd's rep 51""]",3.0,8.0,28.0
133,Pradip_Sahoo_vs_State_Of_Odisha_Opp_Party_on_24_January_2022.PDF,[],[],0.0,0.0,0.0
134,Pravin_Prakash_Kadam_vs_State_Of_Maharashtra_on_28_February_2022.PDF,['joseph kurian & anr. vs. state of kerala'],[],0.0,1.0,0.0
135,Pritam_Kumar_Mittal_And_Ors_vs_Saurabh_Tanwar_And_Anr_Judgement_Dt_on_29_January_2022.PDF,[],[],0.0,0.0,0.0
136,Pupil_Tree_Foundation_vs_Pearson_India_Education_Services_on_4_January_2022.PDF,[],"['city civil & sessions judge, (exclusive commercial court), bengaluru', 'pupil tree foundation vs pearson india education services on 4 january, 2022 2(2)']",0.0,0.0,2.0
137,P_Hemachandra_vs_The_State_Of_Andhra_Pradesh_on_23_February_2022.PDF,['criminal petition nos.5421 of 2019 and batch'],['p. hemachandra vs the state of andhra pradesh'],0.0,1.0,1.0
138,P_Panneer_Selvam_M___42_Years_vs_Thiru_P_Jaganathan_on_19_January_2022.PDF,[],['p.panneer selvam (m / 42 years) vs thiru'],0.0,0.0,1.0
139,Radhey_Shyam_Sharma_vs_The_State_Of_Madhya_Pradesh_on_4_January_2022.PDF,['arnesh kumar vs. state of bihar ((2014) 8 scc 273)'],['radhey shyam sharma vs the state of madhya pradesh'],0.0,1.0,1.0
140,Rahul_Kumar_vs_The_State_Of_Bihar_Through_Principal_on_9_February_2022.PDF,"['anand kumar mohatta & anr. vs. state (govt. of nct of delhi), department of home & anr. [(2019) 11 scc 706]', 'neeharika infrastructure pvt. ltd. v. state of maharashtra and others (2021) scc online sc 315', 'state of haryana & others vs. bhajan lal and others reported in supp(1) scc 335']",['inrahul kumar vs the state of bihar'],0.0,3.0,1.0
141,Rajaram_Madhukar_Khade_vs_The_State_Of_Maharashtra_on_28_January_2022.PDF,[],[],0.0,0.0,0.0
142,Rajeev_Kumar_Jain_vs_The_State_Of_Madhya_Pradesh_on_23_February_2022.PDF,"['balmukund garg vs. state of mp', 'dinesh sahu vs. the state of mp', 'jitendra kumar jain vs. state of punjab', 'state of haryana vs. bhajan lal']","['therajeev kumar jain vs the state of madhya pradesh on 23 february, 2022']",0.0,4.0,1.0
143,Rajendra_Laxman_Salunke_vs_The_State_Of_Maharashtra_on_15_February_2022.PDF,[],[],0.0,0.0,0.0
144,Rajesh_Kumar_vs_Union_Of_India_Ors_on_18_February_2022.PDF,"['om prakash shukla v. akhilesh kumar shukla, 1986 supp scc 285']","['dsrajesh kumar vs union of india & ors on', 'rajesh kumar vs union of india & ors on 18 february, 2022 221']",0.0,1.0,2.0
145,Raju_Mahto_Raju_Kumar_vs_The_State_Of_Jharkhand_Opposite_on_7_February_2022.PDF,[],[],0.0,0.0,0.0
146,Ramehar_vs_State_Of_Punjab_on_1_February_2022.PDF,[],[],0.0,0.0,0.0
147,Ram_Gaua_Raksha_Dal_vs_Union_Of_India_Ors_on_2_March_2022.PDF,['indian soaps & toiletries makers association vs. ozair husain and others'],"['civil appeal 5644/2003 indian soaps & toiletries makers association vs. ozair husain and others', 'gaua raksha dal vs union of india & ors', 'gaua raksha dal vs union of india & ors on 2 march, 2022', 'indian soaps & toiletries makers association', 'ram gaua raksha dal vs union of india & ors', 'writ petition (l) no.2370/2014 indian beauty and hygiene vs. union of india and another']",0.0,1.0,6.0
148,Ravichandran_vs_State_Rep_By_on_15_February_2022.PDF,['a.muthukumar v. chidambaram (crl.o.p.no.968 of 2017 dated 25.10.2017)'],['a.muthukumar v. chidambaram (crl.'],0.0,1.0,1.0
149,Rounak_Sinha_vs_State_Of_Bihar_on_25_March_2022.PDF,[],[],0.0,0.0,0.0
150,Royal_Exports_Enterprises_vs_Union_Of_India_on_11_January_2022.PDF,['w.p.(c) no.14387/2021'],[],0.0,1.0,0.0
151,Sahil_vs_State_Of_Punjab_on_4_February_2022.PDF,[],[],0.0,0.0,0.0
152,Sailesh_Venkatesan_vs_Unknown_on_28_February_2022.PDF,"['girishbhai dahyabhai shah vs. c.c. jani & anr. reported in (2009) 15 scc 64', 'm/s. pepsico india holdings pvt. ltd. & anr. vs. state of u.p. & ors. reported in 2010 scc online all 1708']",['girishbhai dahyabhai shah vs.'],0.0,2.0,1.0
153,Salman_Abdul_Sheikh_vs_The_State_Of_Maharashtra_Thr_Kalmana_on_1_March_2022.PDF,[],['salman abdul sheikh vs the state of maharashtra'],0.0,0.0,1.0
154,Sampat_Bhagwan_Nanawanre_vs_The_State_Of_Maharashtra_on_9_February_2022.PDF,[],[],0.0,0.0,0.0
155,Sanjeev_Kumar_vs_State_Of_Punjab_on_1_February_2022.PDF,[],[],0.0,0.0,0.0
156,Santosh_Vishnu_Relekar_vs_The_State_Of_Maharashtra_on_21_February_2022.PDF,[],[],0.0,0.0,0.0
157,Sapna_Gehlot_W_O_Devendra_Singh_Gehlot_vs_State_Of_Gujarat_on_27_January_2022.PDF,"['elizabeth dinshaw vs. arvand m. dinshaw', 'nithya anand raghavan vs. state (nct of delhi)', 'yashita sahu vs. state of rajasthan']","['devendra singh gehlot ... vs', 'devendra singh gehlot ... vs state of gujarat on 27 january, 2022 3have', 'elizabeth dinshaw vs. arvand m. dinshaw & ors.1, (1987)1 scc 42 nithya anand raghavan vs. state (nct of delhi)', 'kanu sanyal v. district magistrate, darjeeling 23', 'lahari sakhamuri vs. sobhan kodali3', 'nithya anand raghavan vs. state (nct of delhi)', 'nithya anand raghavan vs. state (nct of delhi), reported in (2017)', 'partiessapna gehlot w/o devendra singh gehlot ... vs state of gujarat', 'reasonssapna gehlot w/o devendra singh gehlot ... vs state of gujarat', 'sg vs. gsg, (2019)', 'thesapna gehlot w/o devendra singh gehlot ... vs state of gujarat on 27 january, 2022 2norfolk court', 'v. ravi chandran (dr.) (2) vs. union of india (uoi) and ors.5', 'yasheda sahoo vs. state of rajasthan, 2020', 'yashita sahu vs. state of rajasthan, reported in 2020 aijel-sc 65636']",1.0,2.0,13.0
158,Sarfrazaddin_Mohammad_Yunus_Shaikh_vs_The_State_Of_Maharashtra_on_8_February_2022.PDF,['joseph kurian & anr. vs. state of kerala'],['pansarfrazaddin mohammad yunus shaikh vs the state of maharashtra'],0.0,1.0,1.0
160,Shaikh_Gaffar_Shaikh_Makdum_And_Another_vs_The_State_Of_Maharashtra_on_11_January_2022.PDF,[],"['anand ramdhari chaurasia and anothershaikh gaffar shaikh makdum and another vs the state of maharashtra on 9 february, 2022 vs. state of maharashtra aba1465.21', 'gaffar shaikh makdum and another vs the state of maharashtra']",0.0,5.0,0.0
161,Shaikh_Gaffar_Shaikh_Makdum_And_Another_vs_The_State_Of_Maharashtra_on_9_February_2022.PDF,"['anand ramdhani chaurasia and another vs. state of maharashtra', 'ganesh pandurang jadhav vs. state of maharashtra', 'joseph kuruian philip jose vs. state of kerala', 'vasim s/o jamil shaikh vs. state of maharashtra', 'zahir ibrahim panja and others vs. state of maharashtra']",[],0.0,1.0,0.0
162,Shankar_Govind_Gadewar_vs_The_State_Of_Maharashtra_on_14_March_2022.PDF,['anticipatory bail application no.1530 of 2021'],[],0.0,0.0,1.0
163,Shankar_Govind_Gadewar_vs_The_State_Of_Maharashtra_on_24_February_2022.PDF,[],['sharabu gopi srinivasa rao vs state of andhra pradesh'],0.0,2.0,0.0
164,Sharabu_Gopi_Srinivasa_Rao_vs_State_Of_Andhra_Pradesh_on_21_January_2022.PDF,"['criminal petition no.2966 of 2021', 'criminal petition no.5421 of 2019']",[],0.0,0.0,1.0
165,Sheikh_Salim_Sheikh_Gafur_And_Another_vs_State_Of_Mah_Thr_Pso_Ps_Parwa_on_5_January_2022.PDF,[],['shiva kumar vs the state of karnataka'],0.0,3.0,1.0
166,Shiva_Kumar_vs_The_State_Of_Karnataka_on_28_February_2022.PDF,"['application no.5253/2014', 'application nos.5036-5055/2014', 'w.p.nos.60255-60265/2014']",['anshivraj irappa chinchol vs the state of maharashtra'],0.0,3.0,0.0
167,Shivraj_Irappa_Chinchol_vs_The_State_Of_Maharashtra_on_24_March_2022.PDF,"['akhalaq ahmed f. patel vs. the state of maharashtra', 'joseph kurian & anr. vs. state of kerala', 'lavesh vs. state (nct of delhi)']",[],0.0,1.0,1.0
168,Shri_Nikhil_Shah_S_O_Shri_Krishnakant_vs_State_Of_Rajasthan_on_27_January_2022.PDF,['criminal misc. petition no.5486/2021'],['ram avtar (injured) vs shivam (driver of the offending'],0.0,0.0,6.0
169,Sh_Ram_Avtar_Injured_vs_Shivam_Driver_Of_The_Offending_on_2_March_2022.PDF,[],"['2021 (3) akr 862, air online 2021 karnataka 1052 (shahida v/s abubakkar and another)', 'anthony jose v/s state (nct of delhi)', 'c.kavitha vs sri', 'krishna bhattacharjee v/s sarathi choudari (2016) (2)\nscc 705', 'puttaraju v/s shivakumari', 'v.nagarajan and others v/s.\nb.p.thangaveni']",0.0,0.0,2.0
170,Smt_C_Kavitha_vs_Sri_Sivanesan_P_on_19_March_2022.PDF,[],"['adarsh electricals and others vs dinesh dayal - manu/de/2782/2010,', 'nipun kochhar vs sh. balkishan on 25 february, 2022 singh - 2010 scc online del 3537)']",0.0,6.0,1.0
171,Smt_Nipun_Kochhar_vs_Sh_Balkishan_on_25_February_2022.PDF,"['anil kumar gupta v deepika verma', 'charan dass duggal v. brahma nand', 'inderjeet kaur vs. nirpal singh', 'joginder pal v. naval kishore behal', 'rachpal singh and ors. vs. gurmit kaur and ors.', 'sarla ahuja v. united india insurance co. ltd.']",['balamurugan sago industries vs food safety and standards authority'],0.0,0.0,1.0
172,Sri_Balamurugan_Sago_Industries_vs_Food_Safety_And_Standards_Authority_Of_on_3_January_2022.PDF,[],['sri k gangadhar vs sri k raghupathi'],0.0,1.0,1.0
173,Sri_K_Gangadhar_vs_Sri_K_Raghupathi_on_23_March_2022.PDF,['sarla verma (smt) and others vs. delhi transport corporation and another'],['venkata raghava surendra muvvala vs the state of andhra pradesh'],0.0,2.0,1.0
174,Sri_Venkata_Raghava_Surendra_Muvvala_vs_The_State_Of_Andhra_Pradesh_on_7_February_2022.PDF,"['criminal petition no.5421 of 2019', 'criminal petition nos.2966 of 2021']",['state of gujarat on behalf of amratbhai ... vs ramsinh\ndurgsinh rajpurohit'],0.0,0.0,0.0
175,State_Of_Gujarat_On_Behalf_Of_Amratbhai_vs_Ramsinh_Durgsinh_Rajpurohit_on_9_March_2022.PDF,[],[],0.0,0.0,1.0
176,State_Of_Gujarat_On_Behalf_Of_Hiren_vs_Dilip_Dulabhai_Thavani_on_10_March_2022.PDF,[],['suresh chand gard and others vs anil gupta and others'],0.0,0.0,1.0
177,Suresh_Chand_Gard_And_Others_vs_Anil_Gupta_And_Others_on_14_March_2022.PDF,[],['suryadevara nageswara rao vs the state of andhra pradesh'],0.0,0.0,1.0
178,Suryadevara_Nageswara_Rao_vs_The_State_Of_Andhra_Pradesh_on_3_February_2022.PDF,[],['sushant sunil singh vs state of maharashtra'],0.0,0.0,1.0
179,Sushant_Sunil_Singh_vs_State_Of_Maharashtra_on_1_March_2022.PDF,[],['swami muktanand & anr vs state of nct of delhi'],0.0,0.0,1.0
180,Swami_Muktanand_Anr_vs_State_Of_Nct_Of_Delhi_on_21_March_2022.PDF,[],['©tswami muktanand vs state of nct of delhi'],0.0,0.0,0.0
181,Swami_Muktanand_vs_State_Of_Nct_Of_Delhi_on_31_January_2022.PDF,[],[],0.0,0.0,1.0
183,Tamraj_Kachawa_vs_The_State_Of_Madhya_Pradesh_on_10_January_2022.PDF,[],"['thanga turai raju, vs the state of andhra pradesh']",0.0,2.0,1.0
184,Thafseel_P_S_vs_State_Of_Kerala_on_10_March_2022.PDF,['w.p.(c) no.31390 of 2018'],"['afcons infrastructure limited v. nagpur metro rail corporation limited and another, (2016) 16 scc 818', 'air india ltd. v. cochin international airport ltd. and others, (2000) 2 scc 617', 'associated provincial picture houses ltd. v. wednesbury corpn', 'association of registration plates v. union of india and others, (2005) 1 scc 679', 'attorney general of belize v. belize telecom ltd., (2009) 1 wlr 1988 (pc)', 'caretel infotech limited v. hindustan petroleum corporation limited and others, (2019) 14 scc 81', 'coking coal limited and others v. amr dev prabha and others, (2020)', 'constructions contractors v. union of india, (2020) 16', 'food corporation of india v. kamdhenu cattle feed industries, (1993) 1 scc 71', 'haji t.m. hassan rawther v. kerala financial corporation, (1988) 1 scc 166', 'harinarayan jaiswal and others, (1972) 2 scc 36', 'iti telecommunications railtel limited consultants india corporation limited of india ltd.', 'jagdish mandal v. state of orissa, (2007) 14 scc 517', 'jasbhai motibhai desai v. roshan kumar, haji bashir ahmed, (1976) 1 scc 671', 'kuldeep singh v. government of n.c.t. of delhi, (2006) 5 scc 702', 'm.p. oil extraction v. state of m.p., (1997) 7 scc 592', 'meerut development authority v.the bihar offset printers association vs the union of india on 25 march, 2022 9association of management studies and another, (2009) 6 scc 171', 'nabha power limited (npl) v. punjab state power corporation limited (pspcl) and another, (2018) 11', 'of jharkhand and others v. cwe-some consortium, (2016)', 'padfield v. minister of agriculture, fisheries and food [1968 ac 997 : (1968) 1 all er 694]', 'ramchandra murarilal bhattad and others v. state of maharashtra and others, (2007) 2 scc 588', 'ratnagiri gas and power private limited v. rds projects limited and others, (2013) 1 scc 524, para -28', 'raunaq international ltd. v. i.v.r. construction ltd. and others, (1999) 1 scc 492, para-16]', 'sachidanand pandey v. state of w.b. patna high court cwjc no.762 of 2022 dt. 25 -03-2022 (1987) 2 scc 295', 'shirlaw v. southern foundries (1926) ltd., (1939) 2 kb 206 : (1939) 2 all er 113 (ca)', 'state of bihar v. p.p. sharma [1992 supp (1) scc 222 : 1992 scc (cri) 192]', 'state of u.p. v. sudhir kumar singh, 2020 scc online sc 847', 'tata cellular v. union of india, (1994) 6 scc 651', 'uflex limited vs. government of tamil nadu, (2022) 1', 'union of india and others v. ashok kumar and others, (2005) 8 scc 760', 'villianur iyarikkai padukappu maiyam v. union of india & ors', 'villianur iyarkkai padukappu maiyam v.union of india and ors']",0.0,8.0,24.0
185,Thanga_Turai_Raju_vs_The_State_Of_Andhra_Pradesh_on_22_March_2022.PDF,"['criminal petition nos.5421 of 2019 and batch', 'crl.p.no.3731 of 2018 and batch']","['food inspector, medak district vs sri v.prabhakar ,']",0.0,1.0,1.0
186,The_Bihar_Offset_Printers_Association_vs_The_Union_Of_India_on_25_March_2022.PDF,"['afcons infrastructure limited v. nagpur metro rail corporation limited', 'caretel infotech limited v. hindustan petroleum corporation limited', 'meerut development authority v. association of management studies', 'michigan rubber (india) ltd. v. state of karnataka', 'nabha power limited (npl) v. punjab state power corporation limited', 'rishi kiran logistics private limited v. board of trustees of kandla port trust', 'tata cellular v. union of india', 'uflex limited vs. government of tamil nadu']","[""[2000] vol. 2 lloyd's rep 618 [h.k. ct.]"", '[[1998] c.l.c.\n1043]', 'aquarius iii, [2002] sghc 138', 'aviat chemicals pvt ltd v jagmohansingh arora (2000)', 'axis trustees service ltd v. mt prem mala', ""berostar, [1970] 2 lloyd's rep 403"", 'bom cr 90 (nijjar, j.) d. navios corporation v. mv fu jin', 'coromandel international ltd. v. m.v', 'credit suisse v. brightoil lion', 'det norske veritas v. m.t. pratibha indrayani', 'dvb group merchant bank (asia) ltd v mv malaviya twenty three & ors', 'indian register of shipping v. m.t', 'irwin edmond sequeira v m.v. karnika (colabawalla, j.)', 'irwin edmond sequeira v mv karnika', ""leoborg, [1964] 1 lloyd's rep 380"", 'ltd. v. m.v', 'madison pacific trust limited v mv garv prem', 'patrick stevedores no. 2 pty. ltd. v. tukarina, (1998) 154 alr 514', 'patrick stevedores no. 2 pty. ltd. v. tukarina, (1998) 154 alr 514-', 'sarfuddin davar v.m.v. don jose & ors', 'slovesnov vadym v. osv beas dolphin', 'swedish club vs v8 pool inc.', 'swedish clubthe swedish club vs v8 pool inc.', ""vasilia, [1972] 1 lloyd's rep 51""]",0.0,11.0,5.0
187,The_Food_Inspector_Medak_District_vs_Sri_V_Prabhakar_S_O_V_Ramulu_on_6_January_2022.PDF,['laborate pharmaceuticals india limited and others vs. state of tamil nadu (2018) 15 scc 93'],"['united breweries limited, a registered ... vs the state of bihar']",0.0,3.0,7.0
188,The_Swedish_Club_vs_V8_Pool_Inc_And_3_Ors_on_23_March_2022.PDF,"['axis trustees service ltd v. mt prem mala', 'coromandel international ltd. v. m.v. glory i', 'credit suisse v. brightoil lion', 'dvb group merchant bank (asia) ltd v mv malaviya twenty three', 'gac shipping (india) pvt. ltd. v. m.v. golden pride', 'irwin edmond sequeira v mv karnika', 'patrick stevedores no. 2 pty. ltd. v. tukarina', 'the aquarius iii', 'the berostar', 'the leoborg', 'the vasilia']","['bisunited breweries limited vs the state of bihar thorugh', 'breweries limited vs the state of bihar thorugh the principal', 'chemicalunited breweries limited vs the state of bihar thorugh the principal', 'm/s. smart india marketing vs state of bihar', 'united breweries limited vs the state of bihar thorugh the principal']",0.0,3.0,0.0
189,United_Breweries_Limited_A_Registered_vs_The_State_Of_Bihar_Through_The_Principal_on_9_February_2022.PDF,"['m/s. smart india marketing vs state of bihar', 'neeharika infrastructure pvt. ltd. v. state of maharashtra and others', 'state of haryana & others vs. bhajan lal and others']","['beenvijaysing @ dnyaneshwar @ gotya s/o ... vs state of mha', 'ganesh pandurang jadhao vrs', 'iarc, 1985, 2004)', 'unicorn industries', 'unicorn industries; (2019) 10 scc 575', 'union of india and others vrs', 'vijaysing @ dnyaneshwar @ gotya s/o ... vs state of mha']",0.0,3.0,1.0
190,United_Breweries_Limited_vs_The_State_Of_Bihar_Thorugh_The_Principal_on_9_February_2022.PDF,"['m/s. smart india marketing vs state of bihar', 'neeharika infrastructure pvt. ltd. v. state of maharashtra and others', 'state of haryana & others vs. bhajan lal and others']",[],0.0,0.0,0.0
191,Vijaysing_Dnyaneshwar_Gotya_S_O_vs_State_Of_Mha_Thr_Officer_In_Charge_Of_Ps_on_13_January_2022.PDF,"['chhaya jasvantsingh hajari and ors vrs. committee for scrutiny and verification of tribe claims and others', 'ganesh pandurang jadhao vrs. state of maharashtra', 'union of india and others vrs. unicorn industries']",['vishnu gupta @ lalla vs the state of madhya pradesh'],0.0,1.0,10.0
192,Viky_Vikash_Ku_Agrawal_vs_State_Of_Odisha_Opp_Party_on_9_February_2022.PDF,[],[],0.0,0.0,0.0
193,Vishnu_Gupta_Lalla_vs_The_State_Of_Madhya_Pradesh_on_3_January_2022.PDF,['arnesh kumar vs. state of bihar'],"['d.k. basu v. state of w.b. [(1997) 1 scc 416 : 1997 scc (cri) 92]', 'delhi jal board v. national campaign for dignity & rights of sewerage & allied workers, (2011) 8', 'kasturi lal [air 1965 sc 1039 : (1965) 1 scr 375]', ""naga people's movement of human rights vs. union of india, (1998) 2 scc 109"", 'nilabati behera v. state of orissa [(1993) 2 scc 746 : 1993 scc (cri) 527 : air 1993 sc 1960]', 'rabindra nath ghosal v. university of calcutta [(2002) 7 scc 478]', 'rudul sah [(1983) 4 scc 141 : 1983 scc (cri) 798 : (1983) 3 scr 508]', 'sarla verma v. dtc [(2009) 6 scc 121 : (2009) 2 scc (cri) 1002 : (2009) 2 scc (civ) 770]', 'sebastian m. hongray v. union of india [(1984) 3 scc 82 : 1984 scc (cri) 407]', 'state of orissa, (1993) 2 scc 746']",0.0,2.0,0.0
194,V_Balakrishnan_vs_The_State_Represented_By_on_1_February_2022.PDF,[],,0.0,0.0,0.0
195,WP_C__4368_2014_on_25_March_2022.PDF,"['nilabati behera vs. state of orissa', 'rohtash kumar vs. state of haryana']",,0.0,0.0,0.0
159,,,,0.0,0.0,2.0
182,,,,0.0,1.0,32.0
